"title" "year" "length" "budget" "rating" "votes" "r1" "r2" "r3" "r4" "r5" "r6" "r7" "r8" "r9" "r10" "mpaa" "Action" "Animation" "Comedy" "Drama" "Documentary" "Romance" "Short"
"Wild Geese, The" 1978 134 10000000 6.4 1072 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 "" 1 0 0 1 0 0 0
"Okami" 1955 120 NA 8.5 6 0 0 0 0 0 14.5 14.5 14.5 0 45.5 "" 0 0 0 1 0 0 0
"Cumhuriyet" 1998 150 NA 8.1 14 0 0 4.5 0 0 14.5 14.5 14.5 4.5 44.5 "" 0 0 0 0 1 0 0
"Miami Cops" 1989 95 NA 2.4 10 34.5 14.5 44.5 14.5 0 14.5 0 0 0 0 "" 1 0 0 0 0 0 0
"Une femme douce" 1969 88 NA 7.5 131 0 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 24.5 "" 0 0 0 1 0 0 0
"Once Upon a Time... When We Were Colored" 1995 115 NA 7.4 151 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 "PG" 0 0 0 1 0 0 0
"Zehnte Jahr, Das" 1995 100 NA 6.8 5 0 0 24.5 0 0 24.5 24.5 24.5 0 24.5 "" 0 0 0 0 0 0 0
"Lost in America" 1985 91 NA 6.8 1244 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Kohayagawa-ke no aki" 1961 103 NA 8.1 157 0 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Made in Milan" 1990 20 NA 6.7 23 4.5 4.5 0 4.5 4.5 4.5 14.5 4.5 14.5 34.5 "" 0 0 0 0 1 0 1
"Noa Noa" 1974 105 NA 6.8 6 0 0 14.5 0 0 34.5 0 34.5 0 14.5 "" 0 0 0 1 0 0 0
"Raja Hindustani" 1996 165 NA 5.3 136 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 14.5 24.5 "" 1 0 1 1 0 1 0
"Great Mouse Detective, The" 1986 73 NA 6.9 1490 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 14.5 "" 1 1 0 0 0 0 0
"Winchester '73" 1950 92 NA 7.9 1582 4.5 4.5 4.5 4.5 4.5 4.5 24.5 34.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Laughing Gravy" 1931 31 NA 7.2 138 0 0 0 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "" 0 0 1 0 0 0 1
"Kidnap" 2000 1 NA 5.6 19 4.5 0 0 14.5 0 14.5 14.5 24.5 14.5 14.5 "" 0 1 0 0 0 0 1
"Panorama Exterior Westinghouse Works" 1904 6 NA 3.8 6 14.5 0 0 45.5 14.5 0 0 0 0 14.5 "" 0 0 0 0 0 0 1
"Deadline" 2002 21 NA 6.1 60 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 "" 0 0 0 0 0 0 1
"My Brother's Light" 2002 90 NA 8.8 23 0 4.5 0 4.5 4.5 4.5 0 0 4.5 74.5 "" 0 0 1 1 0 0 0
"Romance of Rosy Ridge, The" 1947 105 NA 6.5 48 4.5 0 0 4.5 4.5 14.5 44.5 24.5 4.5 4.5 "" 0 0 1 1 0 1 0
"Dad and Dave Come to Town" 1938 73 NA 6.8 9 14.5 0 0 0 0 24.5 34.5 14.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Experiment in Terror" 1962 123 NA 7.2 368 4.5 0 4.5 4.5 4.5 4.5 24.5 34.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Act Your Age" 1949 13 NA 2.5 7 24.5 0 44.5 14.5 14.5 0 0 0 0 0 "" 0 0 0 1 0 0 1
"Granatovyy braslet" 1964 90 NA 5.8 7 0 14.5 14.5 0 14.5 0 24.5 14.5 14.5 0 "" 0 0 0 1 0 0 0
"Overdose" 1987 88 NA 5 9 0 34.5 0 14.5 24.5 0 0 24.5 14.5 0 "" 0 0 0 0 0 0 0
"Joe Versus the Volcano" 1990 102 NA 5.3 8136 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 1 1 0 1 0
"Honorable, The" 2002 88 50000 6.8 30 24.5 4.5 0 0 4.5 4.5 14.5 4.5 4.5 44.5 "" 0 0 0 0 0 0 0
"When the Whales Came" 1989 100 NA 6.6 72 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "" 0 0 0 1 0 0 0
"Wise Guys" 1986 100 13000000 5.1 790 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Sjaj u ocima" 2003 97 NA 5.1 34 4.5 4.5 14.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Quiet American, The" 1958 120 NA 7 124 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 4.5 14.5 "" 0 0 0 1 0 1 0
"Killers" 1997 86 100000 2.8 127 24.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 24.5 "R" 1 0 0 0 0 0 0
"Posseteni ot gospoda" 2001 118 NA 7.7 9 0 0 0 0 24.5 14.5 0 24.5 24.5 24.5 "" 0 0 0 0 0 0 0
"Ladies and Gentlemen: The Rolling Stones" 1973 75 NA 7.1 33 0 0 0 4.5 4.5 4.5 4.5 14.5 14.5 44.5 "" 0 0 0 0 1 0 0
"Inside Candy Samples" 1984 79 NA 5.7 8 0 14.5 0 14.5 24.5 0 24.5 0 24.5 0 "" 0 0 0 0 0 0 0
"Killing Affair, A" 1986 100 NA 5.2 34 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 4.5 "" 0 0 0 1 0 0 0
"After Midnight with Boston Blackie" 1943 64 NA 6.9 16 0 0 0 4.5 14.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Freddy's Dead: The Final Nightmare" 1991 93 5000000 4.3 3618 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 4.5 4.5 "R" 0 0 1 0 0 0 0
"Melody" 1953 10 NA 7.2 30 0 0 0 4.5 4.5 24.5 24.5 24.5 4.5 24.5 "" 0 1 0 0 1 0 1
"Viva Cisco Kid" 1940 65 NA 1.8 7 44.5 0 0 0 14.5 0 14.5 0 0 24.5 "" 0 0 0 0 0 0 0
"Cell, The" 2000 109 33000000 6.1 16118 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 "R" 0 0 0 0 0 0 0
"Ikaw lang" 1993 105 NA 6.9 6 0 0 0 0 14.5 0 14.5 14.5 0 45.5 "" 1 0 0 1 0 0 0
"Zio di Brooklyn, Lo" 1995 98 NA 5.4 52 14.5 4.5 4.5 0 4.5 4.5 14.5 14.5 4.5 34.5 "" 0 0 0 0 0 0 0
"Silent Night, Deadly Night 5: The Toy Maker" 1992 90 NA 2.7 123 34.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"You and Your Senses of Smell and Taste" 1955 8 NA 8 5 0 0 0 0 0 24.5 24.5 24.5 0 44.5 "" 0 1 0 0 0 0 1
"I Love You Baby" 2001 110 NA 5.7 68 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 14.5 4.5 "R" 0 0 1 0 0 1 0
"Body Without Soul" 1996 94 NA 5.3 47 4.5 0 14.5 4.5 14.5 14.5 14.5 14.5 14.5 14.5 "" 0 0 0 0 1 0 0
"Murphy's Law" 1986 100 NA 5.1 428 4.5 4.5 4.5 14.5 24.5 14.5 14.5 4.5 4.5 4.5 "" 1 0 0 0 0 0 0
"Stalingrad" 1993 135 NA 7.4 2765 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Envol, L'" 2000 90 NA 6.2 24 4.5 0 0 0 14.5 34.5 4.5 24.5 4.5 4.5 "" 0 0 0 1 0 0 0
"R.O.T.O.R." 1989 90 NA 1.5 334 74.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Pasport" 1990 103 NA 7.6 74 0 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 34.5 "" 0 0 1 0 0 0 0
"Evelyn" 2002 94 10000000 7.1 1163 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "PG" 0 0 0 1 0 0 0
"Liebe in Deutschland, Eine" 1983 132 NA 7.2 74 4.5 0 4.5 4.5 4.5 14.5 14.5 34.5 14.5 4.5 "" 0 0 0 1 0 0 0
"My Sweet Home" 2001 86 NA 4.5 37 14.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Willie the Operatic Whale" 1946 15 NA 7.7 54 0 0 0 4.5 4.5 4.5 24.5 14.5 14.5 34.5 "" 0 1 0 1 0 0 1
"Fils, Le" 1973 100 NA 5.8 15 4.5 0 4.5 0 24.5 24.5 14.5 24.5 0 4.5 "" 0 0 0 1 0 0 0
"Perseo l'invincibile" 1963 82 NA 3.6 33 4.5 14.5 14.5 4.5 14.5 14.5 4.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Komediant, The" 2000 80 NA 7.5 15 0 0 0 0 4.5 0 24.5 14.5 14.5 44.5 "" 0 0 0 0 1 0 0
"Notte brava, La" 1959 95 NA 7.8 30 0 0 4.5 0 0 14.5 34.5 24.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Un acte d'amour" 1953 108 NA 6.2 70 0 0 4.5 4.5 4.5 34.5 14.5 14.5 14.5 14.5 "" 0 0 0 1 0 1 0
"Hong se lian ren" 1998 98 NA 6.3 35 4.5 4.5 4.5 0 4.5 14.5 14.5 14.5 14.5 24.5 "" 0 0 0 1 0 1 0
"Bataille, La" 1933 90 NA 7.6 5 0 0 0 44.5 0 0 24.5 0 0 44.5 "" 0 0 0 0 0 0 0
"Da Jue Zhan III: Ping Jin Zhan Yi" 1990 218 NA 7.2 6 0 0 0 0 14.5 14.5 14.5 0 34.5 14.5 "" 0 0 0 1 0 0 0
"No Sad Songs for Me" 1950 88 NA 6.8 32 4.5 4.5 0 4.5 14.5 14.5 4.5 24.5 24.5 4.5 "" 0 0 0 1 0 0 0
"Ground Control" 1998 93 NA 6 376 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 4.5 4.5 "PG-13" 1 0 0 1 0 0 0
"Fils de Gascogne, Le" 1995 106 NA 7 38 0 0 4.5 4.5 14.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 1 1 0 1 0
"Bluff storia di truffe e di imbroglioni" 1976 105 NA 5.7 142 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 24.5 "" 0 0 1 0 0 0 0
"Ihre Hoheit befiehlt" 1931 96 NA 8.9 5 0 24.5 0 0 0 24.5 0 0 24.5 44.5 "" 0 0 1 0 0 0 0
"Anupama" 1966 148 NA 8.2 15 0 0 0 0 0 0 4.5 4.5 44.5 44.5 "" 0 0 0 1 0 0 0
"1941" 1941 7 NA 7.9 5 0 0 0 0 24.5 0 24.5 0 0 64.5 "" 0 0 0 0 0 0 1
"Santa Claus" 1985 107 50000000 4.7 983 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Bodacious Ta Ta's" 1984 74 NA 5.4 12 0 4.5 4.5 14.5 0 44.5 4.5 4.5 4.5 0 "" 0 0 0 0 0 0 0
"Thunderbird 6" 1968 89 NA 6.1 140 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Desyat negrityat" 1987 137 NA 7.7 90 4.5 4.5 4.5 4.5 4.5 4.5 24.5 24.5 14.5 24.5 "" 0 0 0 0 0 0 0
"Bikini Island" 1991 85 NA 3 133 14.5 4.5 4.5 4.5 4.5 0 4.5 4.5 4.5 45.5 "" 0 0 0 0 0 0 0
"Bombers B-52" 1957 106 NA 5.3 94 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 0 1 0 1 0
"Mad Dog, The" 1932 7 NA 7 17 0 0 14.5 4.5 0 14.5 24.5 14.5 14.5 14.5 "" 0 1 1 0 0 0 1
"Return of Secret Rivals" 1972 88 NA 6.4 9 0 0 14.5 14.5 0 24.5 34.5 14.5 0 14.5 "" 0 0 0 0 0 0 0
"Deadly Games" 1982 92 NA 3.8 26 4.5 14.5 14.5 34.5 14.5 4.5 0 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Playgirl" 1954 85 NA 4.8 14 4.5 0 4.5 14.5 4.5 14.5 4.5 4.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Yank on the Burma Road, A" 1942 67 NA 5.9 27 14.5 0 0 4.5 14.5 24.5 4.5 24.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Abuse" 1983 94 NA 6.8 39 0 4.5 4.5 4.5 4.5 4.5 34.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Wild Is the Wind" 1957 114 NA 6.1 54 0 4.5 4.5 4.5 4.5 24.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Alice in Wonderland" 1903 8 NA 5.7 33 14.5 4.5 0 4.5 4.5 24.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 1
"Lusting Hours, The" 1967 73 NA 6.1 5 0 0 0 44.5 24.5 0 0 0 24.5 24.5 "" 0 0 0 1 0 0 0
"Surcouf, l'eroe dei sette mari" 1966 85 NA 7.7 8 0 0 14.5 0 0 14.5 45.5 0 14.5 14.5 "" 0 0 0 0 0 0 0
"Solino" 2002 124 NA 7.3 431 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 1 1 0 0 0
"Time for Killing, A" 1967 88 NA 5.3 91 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Psycho Cop Returns" 1993 85 NA 2.7 144 24.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 24.5 "" 0 0 0 1 0 0 0
"Passion in Hot Hollows" 1969 83 NA 7.6 6 0 0 0 0 14.5 0 34.5 14.5 14.5 14.5 "" 0 0 0 0 0 0 0
"God, Sex & Apple Pie" 1998 97 NA 4.1 125 14.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 "R" 0 0 1 1 0 0 0
"Stepenice za nebo" 1983 89 NA 8.1 5 24.5 0 0 0 0 0 0 24.5 44.5 24.5 "" 0 0 0 1 0 0 0
"Faces of Death 2" 1981 85 NA 2.6 268 44.5 14.5 4.5 4.5 14.5 4.5 4.5 4.5 4.5 4.5 "" 0 0 0 0 1 0 0
"Just Friends" 1994 95 NA 6.5 21 0 0 14.5 4.5 4.5 14.5 4.5 24.5 24.5 4.5 "" 0 0 0 0 0 0 0
"Purloined Pup, The" 1946 7 NA 6.7 18 0 0 0 0 14.5 24.5 44.5 4.5 0 4.5 "" 0 1 1 0 0 0 1
"Murder Most Foul" 1964 90 NA 6.9 443 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Blood Warriors" 1993 95 NA 4 16 14.5 24.5 0 14.5 24.5 14.5 0 0 0 4.5 "" 1 0 0 1 0 0 0
"C'est l'aviron" 1944 4 NA 6.1 9 0 0 0 0 34.5 0 34.5 24.5 0 14.5 "" 0 1 0 0 0 0 1
"Floradas na Serra" 1954 100 NA 7.3 13 0 0 0 0 0 4.5 14.5 34.5 24.5 14.5 "" 0 0 0 1 0 0 0
"3 Ninjas: High Noon at Mega Mountain" 1998 93 NA 2.2 744 45.5 14.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 4.5 "PG" 1 0 1 0 0 0 0
"Kid Vengeance" 1977 94 NA 3.3 26 4.5 4.5 14.5 14.5 14.5 4.5 14.5 4.5 0 14.5 "" 0 0 0 0 0 0 0
"Girltalk" 1987 85 NA 6.1 5 0 0 0 0 0 24.5 24.5 24.5 24.5 24.5 "" 0 0 0 0 1 0 0
"Road Gang" 1936 61 NA 6.4 13 0 0 0 4.5 4.5 24.5 24.5 14.5 0 24.5 "" 0 0 0 1 0 0 0
"She's Back on Broadway" 1953 95 NA 5.5 20 0 0 14.5 4.5 34.5 24.5 14.5 4.5 14.5 0 "" 0 0 0 0 0 0 0
"Black Sheep Boy" 1995 37 NA 4.5 13 4.5 4.5 4.5 0 45.5 14.5 4.5 0 0 0 "" 0 0 0 0 0 0 1
"Spinach vs Hamburgers" 1948 6 NA 4 8 0 0 34.5 0 24.5 0 14.5 14.5 0 14.5 "" 0 1 1 0 0 0 1
"National Security" 2003 88 NA 4.6 3762 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 4.5 "PG-13" 1 0 1 0 0 0 0
"Anna na shee" 1954 82 NA 6 15 0 0 0 4.5 4.5 4.5 14.5 24.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Twice a Man" 1964 49 NA 6.6 6 0 0 14.5 0 0 0 34.5 0 14.5 34.5 "" 0 0 0 1 0 0 0
"Notre Dame de Paris" 1956 115 NA 6.4 232 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "PG" 0 0 0 1 0 0 0
"Impotent" 2001 75 NA 1.8 16 44.5 14.5 14.5 4.5 4.5 0 4.5 0 0 4.5 "" 0 0 1 0 0 0 0
"Agent 69 Jensen - I skorpionens tegn" 1977 89 NA 4.7 32 0 4.5 14.5 14.5 4.5 4.5 14.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Wizard of Gore, The" 1970 95 60000 3.7 167 14.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Anima gemella, L'" 2002 98 NA 6.6 62 4.5 4.5 0 4.5 4.5 24.5 34.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Peccato che sia una canaglia" 1955 95 NA 6.2 39 0 0 0 14.5 4.5 24.5 24.5 14.5 14.5 4.5 "" 0 0 1 0 0 0 0
"Irish in Us, The" 1935 84 NA 4.6 64 14.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Amor" 2000 12 NA 9.4 6 0 0 0 0 0 0 0 34.5 34.5 34.5 "" 0 0 0 0 0 0 1
"Floating" 1999 90 NA 6.2 143 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 0 1 0 1 0
"Bodily Harm" 1995 91 NA 4.7 93 4.5 4.5 4.5 24.5 14.5 14.5 14.5 4.5 4.5 4.5 "R" 0 0 0 0 0 0 0
"Great Rupert, The" 1950 88 NA 6.1 49 4.5 4.5 4.5 4.5 14.5 14.5 24.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Painted Woman, The" 1932 73 NA 5.6 9 0 0 14.5 14.5 14.5 14.5 34.5 24.5 0 0 "" 0 0 0 1 0 0 0
"Rembrandt" 1936 85 NA 7.1 101 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Magician Mickey" 1937 7 NA 7.4 63 0 0 4.5 4.5 4.5 14.5 24.5 24.5 4.5 14.5 "" 0 1 1 0 0 0 1
"Alex Holeh Ahavah" 1986 88 NA 6.8 69 4.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 4.5 44.5 "" 0 0 0 1 0 0 0
"Runestone, The" 1990 105 NA 4.4 115 4.5 14.5 14.5 14.5 14.5 4.5 14.5 4.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Seven Days in May" 1964 118 2200000 7.8 1960 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Obvious Moment of Happiness, An" 2003 82 NA 9 7 0 0 0 0 0 0 0 24.5 44.5 24.5 "" 0 0 1 0 0 0 0
"Witness Files, The" 1999 95 NA 3.8 308 4.5 34.5 14.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 "R" 1 0 0 1 0 0 0
"Naughty Boys" 1983 105 NA 6.7 7 0 0 24.5 0 0 14.5 14.5 14.5 0 24.5 "" 0 0 0 1 0 0 0
"Shuang xiong" 2003 100 NA 5.8 111 4.5 0 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 "R" 0 0 0 0 0 0 0
"Two Days" 2003 90 NA 6.7 167 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 24.5 "R" 0 0 0 1 0 0 0
"Brown's Requiem" 1998 104 NA 5.7 303 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 4.5 4.5 "R" 0 0 0 1 0 0 0
"At Night with No Curtains" 2004 87 8000 2.7 23 4.5 0 4.5 4.5 4.5 0 0 0 4.5 74.5 "" 0 0 0 1 0 0 0
"Yume no ginga" 1997 90 NA 7.4 76 0 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 24.5 "" 0 0 0 0 0 1 0
"Our House: A Very Real Documentary About Kids of Gay & Lesbian Parents" 2000 57 NA 8.7 10 0 0 0 0 14.5 0 14.5 34.5 14.5 44.5 "" 0 0 0 0 1 0 0
"Sweet Hideaway" 2003 96 350000 1.9 13 74.5 4.5 0 0 4.5 0 0 0 0 4.5 "" 0 0 1 0 0 0 0
"Scheming Schemers" 1956 16 NA 6.3 35 14.5 14.5 14.5 4.5 14.5 14.5 4.5 4.5 14.5 4.5 "" 0 0 1 0 0 0 1
"Mujer del puerto, La" 1991 110 NA 7.5 49 0 4.5 0 4.5 4.5 14.5 14.5 24.5 24.5 24.5 "" 0 0 0 1 0 0 0
"Sound and Fury" 2000 80 NA 8.5 159 4.5 0 0 4.5 4.5 4.5 14.5 24.5 24.5 34.5 "" 0 0 0 0 1 0 0
"Something in the Basement" 1986 27 NA 8.1 12 24.5 0 4.5 0 0 0 0 0 14.5 45.5 "" 0 0 0 0 0 0 1
"Fleshburn" 1984 90 NA 4.1 21 24.5 4.5 0 24.5 34.5 4.5 4.5 0 0 4.5 "" 1 0 0 1 0 0 0
"...ani smrt nebere" 1996 88 NA 3.6 5 44.5 24.5 0 0 0 24.5 0 24.5 0 0 "" 0 0 0 0 0 0 0
"Fascinating Nature" 1996 90 NA 9.2 21 0 0 0 0 0 4.5 4.5 24.5 14.5 44.5 "" 0 0 0 0 0 0 0
"Hide-Out" 1934 81 NA 6.5 33 0 0 0 4.5 4.5 24.5 34.5 14.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Longest Most Meaningless Movie in the World, The" 1970 2880 NA 6.4 15 44.5 0 0 0 0 0 0 0 0 64.5 "" 0 0 0 0 0 0 0
"Traveling Poet, The" 1993 8 NA 3.4 16 4.5 0 0 0 0 0 4.5 14.5 14.5 64.5 "" 0 0 0 0 0 0 1
"Lord's of Flatbush, The" 1974 86 NA 5.5 523 4.5 4.5 4.5 4.5 24.5 24.5 14.5 4.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Platinum Paradise" 1980 82 NA 4 5 24.5 0 0 0 0 24.5 24.5 0 0 44.5 "" 0 0 0 0 0 0 0
"Francis Goes to West Point" 1952 81 NA 5.9 75 0 4.5 4.5 4.5 14.5 34.5 14.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Linus eller Tegelhusets hemlighet" 1979 97 NA 4 9 0 0 34.5 14.5 14.5 24.5 14.5 0 0 14.5 "" 0 0 0 0 0 0 0
"Fagin's Freshman" 1939 8 NA 4.8 6 0 0 34.5 0 14.5 14.5 14.5 0 0 14.5 "" 0 1 1 0 0 0 1
"Mapantsula" 1988 104 NA 6.2 29 0 0 0 4.5 4.5 4.5 4.5 14.5 14.5 45.5 "" 0 0 0 1 0 0 0
"Hoppity Goes to Town" 1941 78 NA 6.5 97 0 4.5 0 4.5 4.5 14.5 14.5 14.5 4.5 34.5 "" 0 1 1 0 0 0 0
"Mitt liv som hund" 1985 101 NA 7.6 3448 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 24.5 "" 0 0 1 1 0 0 0
"Klinik des Grauens" 1991 15 NA 8.7 9 14.5 0 0 0 0 14.5 14.5 24.5 24.5 24.5 "" 0 0 0 0 0 0 1
"Una" 1984 110 NA 8 12 0 0 0 4.5 4.5 4.5 14.5 14.5 34.5 4.5 "" 0 0 0 1 0 1 0
"O.S.S." 1946 105 NA 6.8 55 0 0 4.5 4.5 14.5 14.5 34.5 34.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Wide Awake in Nothing" 2004 25 NA 8.4 7 14.5 0 0 0 0 0 0 14.5 0 74.5 "" 0 0 0 0 0 0 1
"Masquerade in Mexico" 1945 96 NA 5 12 0 0 0 24.5 24.5 4.5 24.5 4.5 0 4.5 "" 0 0 1 0 0 0 0
"Som du vill ha mej" 1943 81 NA 5 5 0 0 0 0 100 0 0 0 0 0 "" 0 0 0 0 0 0 0
"Government Girl" 1943 94 NA 5.3 49 4.5 4.5 4.5 24.5 24.5 24.5 4.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Private Obsession" 1995 103 NA 5.6 105 4.5 4.5 4.5 4.5 4.5 4.5 14.5 4.5 4.5 34.5 "R" 0 0 0 0 0 0 0
"Gold Diggers: The Secret of Bear Mountain" 1995 94 NA 5.4 570 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 4.5 14.5 "PG" 0 0 0 1 0 0 0
"Snowriders" 1996 96 NA 6.8 17 14.5 0 0 0 14.5 4.5 14.5 14.5 4.5 34.5 "" 0 0 0 0 1 0 0
"Injury to One, An" 2002 53 NA 5.9 37 4.5 0 0 0 14.5 14.5 4.5 4.5 24.5 34.5 "" 0 0 0 0 1 0 0
"Author! Author!" 1982 110 NA 5.7 948 4.5 4.5 4.5 14.5 14.5 24.5 14.5 14.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Nuovi mostri, I" 1977 100 NA 6.3 109 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Hush My Mouse" 1946 7 NA 6.2 17 0 0 0 14.5 14.5 14.5 24.5 14.5 0 14.5 "" 0 1 1 0 0 0 1
"Loose in London" 1953 62 NA 6.7 29 0 0 0 0 4.5 14.5 14.5 14.5 24.5 24.5 "" 0 0 1 0 0 0 0
"Wise Little Hen, The" 1934 8 NA 7.2 112 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 4.5 24.5 "" 0 1 1 0 0 0 1
"Vingar av glas" 2000 105 NA 6.5 302 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 4.5 "" 0 0 0 1 0 1 0
"Avenging, The" 1982 100 NA 4.2 14 0 4.5 34.5 4.5 24.5 0 14.5 0 0 4.5 "" 0 0 0 0 0 0 0
"Wana" 1996 106 NA 9.3 11 0 0 0 0 0 0 0 24.5 14.5 45.5 "" 0 0 0 0 0 0 0
"Awful Moment, An" 1908 12 NA 4.3 9 24.5 0 0 14.5 34.5 24.5 0 14.5 0 0 "" 0 0 0 1 0 0 1
"Chaperone" 2000 20 NA 8 17 0 4.5 0 0 0 0 24.5 14.5 14.5 34.5 "" 0 0 0 0 0 0 1
"Love $ Greed" 1991 89 NA 4.8 5 0 24.5 24.5 0 24.5 44.5 0 0 0 0 "" 0 0 0 0 0 0 0
"Bach Cello Suite #3: Falling Down Stairs" 1997 55 NA 2.9 13 24.5 0 0 0 0 0 0 34.5 14.5 24.5 "" 0 0 0 0 0 0 0
