"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Legally Blonde 2: Red, White & Blonde",2003,95,45000000,4.4,6293,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Dakota Bound",2001,90,NA,5.7,11,4.5,4.5,0,4.5,24.5,0,14.5,4.5,0,14.5,"",1,0,0,0,0,0,0
"Timber Tramps",1975,98,NA,4.3,12,24.5,0,0,14.5,34.5,4.5,0,0,0,14.5,"",0,0,0,0,0,0,0
"Dykket",1989,90,NA,6.8,101,14.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,"",1,0,0,1,0,0,0
"Table for Five",1983,122,NA,5.9,172,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,"",0,0,0,1,0,0,0
"Getting It On",1983,96,NA,3,27,14.5,24.5,4.5,14.5,14.5,0,0,4.5,0,14.5,"",0,0,1,0,0,0,0
"CB4",1993,89,NA,5.4,1323,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Sechs Schwedinnen im Pensionat",1979,90,NA,5.7,13,0,0,4.5,0,24.5,14.5,24.5,4.5,0,24.5,"",0,0,1,0,0,0,0
"Dough for the Do-Do",1949,7,NA,7.7,85,0,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,1,1,0,0,0,1
"Lara",2002,107,NA,7.9,19,4.5,4.5,0,0,14.5,4.5,4.5,44.5,24.5,4.5,"",0,0,0,0,0,0,0
"Hana no ran",1988,139,NA,6.5,10,0,0,0,0,34.5,0,34.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Sound Off",1952,83,NA,5,5,0,0,24.5,0,44.5,0,24.5,0,0,24.5,"",0,0,1,0,0,0,0
"Million Dollar Nickel, The",1952,10,NA,5.3,9,0,0,14.5,24.5,44.5,0,14.5,0,0,14.5,"",0,0,0,0,1,0,1
"Angel Baby",1961,97,NA,5.9,40,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,0,4.5,"",0,0,0,1,0,0,0
"Young Man with a Horn",1950,112,NA,6.9,356,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Hold Up",2004,9,NA,6.9,10,0,0,0,0,14.5,24.5,24.5,24.5,14.5,24.5,"",0,0,0,1,0,0,1
"No Prom for Cindy",2002,26,NA,6.6,10,0,0,14.5,0,0,14.5,14.5,24.5,24.5,34.5,"",0,0,0,0,0,0,1
"My Baby's Daddy",2004,88,NA,3.8,632,24.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Confessions of a Vice Baron",1943,59,NA,6.2,5,24.5,0,0,24.5,0,0,0,24.5,44.5,0,"",0,0,0,1,0,0,0
"Psycosissimo",1961,88,NA,2.9,7,24.5,14.5,0,0,0,0,24.5,0,14.5,14.5,"",0,0,1,0,0,0,0
"Ulitsa polna neozhidannostey",1957,73,NA,3,11,14.5,0,4.5,0,4.5,4.5,24.5,24.5,0,0,"",0,0,0,0,0,0,0
"Stringer",1999,80,NA,4.2,28,14.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Un bon petit diable",1983,90,NA,5.2,7,0,0,14.5,24.5,0,0,24.5,14.5,0,14.5,"",0,0,0,1,0,0,0
"Attention, les enfants regardent",1978,103,NA,6.2,107,0,0,0,4.5,4.5,14.5,44.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Bonjour l'angoisse",1988,95,NA,5.7,21,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Plushies & Furries",2001,22,NA,2.4,5,84.5,0,0,0,0,0,0,24.5,0,0,"",0,0,0,0,0,0,1
"Gunnar Hedes saga",1923,101,NA,7.1,18,4.5,0,0,0,14.5,14.5,34.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Rough South of Larry Brown, The",2002,85,NA,3.4,20,4.5,14.5,14.5,0,4.5,0,0,0,14.5,45.5,"",0,0,0,0,1,0,0
"Should Sailors Marry?",1925,22,NA,5.6,9,0,0,0,0,34.5,0,44.5,24.5,0,0,"",0,0,1,0,0,0,1
"Stranger on the Third Floor",1940,64,171200,6.9,233,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Zycie rodzinne",1971,88,NA,6,14,0,4.5,0,0,24.5,14.5,4.5,4.5,34.5,4.5,"",0,0,0,1,0,0,0
"Nelligan",1991,104,NA,5.7,23,24.5,0,0,0,14.5,14.5,4.5,4.5,14.5,24.5,"",0,0,0,1,0,0,0
"Voyage en ballon, Le",1960,85,NA,6.5,18,4.5,0,4.5,4.5,4.5,14.5,14.5,4.5,14.5,24.5,"",0,0,0,0,0,0,0
"Mou man tai",1999,105,NA,5.1,26,4.5,0,4.5,4.5,24.5,14.5,14.5,4.5,4.5,14.5,"",0,0,1,0,0,1,0
"Lady Beware",1987,108,NA,5.4,203,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Broadway Hostess",1935,68,NA,4.6,71,44.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,1,0,0,1,0
"Inceste, lorsque l'enfant parle, L'",1992,30,NA,8.8,5,0,0,0,0,0,0,0,44.5,64.5,0,"",0,0,0,0,1,0,1
"Malibu Beach",1978,96,NA,2.4,43,34.5,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Forty Acre Feud",1965,85,NA,7.4,5,24.5,0,0,0,0,0,0,24.5,44.5,24.5,"",0,0,1,0,0,0,0
"Cha no aji",2004,143,NA,8.4,154,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,"",0,0,0,0,0,0,0
"Teatertosset",1944,96,NA,5.7,8,0,0,14.5,14.5,14.5,14.5,24.5,14.5,0,14.5,"",0,0,0,0,0,0,0
"Doux amour des hommes, Le",2002,80,NA,5.4,24,4.5,0,4.5,14.5,24.5,4.5,24.5,14.5,4.5,0,"",0,0,0,0,0,0,0
"Sound and the Fury, The",1959,110,NA,6.3,95,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"I Love Trouble",1994,123,NA,5.1,2805,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"",1,0,1,0,0,1,0
"Escape from Tatooine",2004,5,NA,5.1,5,0,0,0,24.5,44.5,0,24.5,24.5,0,0,"",0,0,0,0,0,0,1
"Genesis Children",1972,85,NA,4.3,69,4.5,14.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,24.5,"",0,0,0,0,0,0,0
"Old Curiosity Shop, The",1934,105,NA,5.9,10,0,0,0,0,14.5,34.5,45.5,14.5,0,0,"",0,0,0,1,0,0,0
"Conflict of Wings",1954,84,NA,3.1,6,0,0,14.5,0,14.5,14.5,14.5,14.5,0,14.5,"",0,0,1,1,0,0,0
"Baby Face Nelson",1957,85,NA,6.1,56,0,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Swing Shift Maisie",1943,87,NA,6,27,4.5,0,0,4.5,14.5,34.5,24.5,14.5,0,4.5,"",0,0,1,0,0,0,0
"All the King's Men",1949,109,NA,7.6,1406,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"My Sin",1931,80,NA,6.1,10,14.5,0,0,0,24.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Goat on Fire and Smiling Fish",1999,90,40000,6.3,254,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,0,0,1,0
"Ombrellone, L'",1966,90,NA,6.2,12,0,0,0,0,4.5,34.5,44.5,0,4.5,4.5,"",0,0,1,0,0,0,0
"What's Up, Hideous Sun Demon",1983,71,NA,2.3,20,34.5,14.5,0,4.5,4.5,4.5,14.5,4.5,14.5,14.5,"",0,0,1,0,0,0,0
"Graveyard Shift",1987,89,NA,4,109,24.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Do Not Disturb",1999,94,NA,4.7,678,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",1,0,1,0,0,0,0
"Conquerors, The",1932,86,NA,5.6,25,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Lover Come Back",1946,90,NA,6.3,17,0,0,0,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Young and Willing",1943,83,NA,5.8,25,0,14.5,4.5,14.5,4.5,14.5,4.5,4.5,14.5,14.5,"",0,0,1,0,0,0,0
"Bengbulan",1996,82,NA,4.2,30,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Fremder Freund",2003,105,NA,6.7,60,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Last Winter, The",1984,89,NA,4.6,20,14.5,4.5,14.5,14.5,4.5,24.5,24.5,14.5,0,4.5,"",0,0,0,1,0,0,0
"Texas 46",2002,96,NA,5.1,51,4.5,4.5,0,4.5,4.5,4.5,4.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0
"One Fine Morning",2003,16,NA,7.6,5,0,0,0,0,0,0,44.5,64.5,0,0,"",0,0,0,0,0,0,1
"Interstate 84",2000,99,NA,4.3,75,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Plow That Broke the Plains, The",1936,28,NA,6.4,60,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,"",0,0,0,1,1,0,1
"Auto, L'",1998,5,NA,8.2,6,14.5,0,0,0,0,0,0,0,34.5,45.5,"",0,0,0,0,0,0,1
"Hoogste tijd",1995,120,NA,6.7,44,4.5,0,0,4.5,4.5,4.5,34.5,14.5,24.5,4.5,"",0,0,0,1,0,0,0
"Tomahawk",1951,82,NA,6.2,29,0,0,0,4.5,24.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Deep Rising",1998,97,45000000,5.4,4626,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Benjamin",1968,90,NA,6.3,65,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Soccer Dog: The Movie",1999,98,NA,3.9,282,24.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,"PG",0,0,1,1,0,0,0
"Young Mr. Lincoln",1939,100,1500000,7.2,488,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Escape from the Planet of the Apes",1971,98,2500000,5.8,2951,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Pueblo Pluto",1949,8,NA,6.5,32,4.5,0,4.5,4.5,4.5,14.5,44.5,14.5,4.5,4.5,"",0,1,1,0,0,0,1
"Best of Enemies, The",1962,104,NA,6.9,102,0,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"In My Father's Den",2004,126,NA,8.2,350,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,"",0,0,0,1,0,0,0
"American Intellectuals",1999,100,NA,6.9,7,24.5,0,0,0,0,14.5,0,0,0,45.5,"",0,0,1,0,0,0,0
"Assassin(s)",1997,128,NA,6.4,428,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Lady In Waiting",1994,84,NA,3.9,59,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Dangerous Age, A",1959,71,NA,8.2,6,0,0,0,0,0,0,45.5,14.5,0,34.5,"",0,0,0,1,0,0,0
"Controsesso",1964,90,NA,4.8,10,0,14.5,0,0,24.5,44.5,24.5,0,0,14.5,"",0,0,0,1,0,0,0
"Rough House, The",1917,22,NA,6.7,48,0,0,4.5,0,14.5,34.5,34.5,14.5,4.5,0,"",0,0,1,0,0,0,1
"Keetje Tippel",1975,109,NA,6.5,292,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Associate, The",1996,114,NA,5.5,1341,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Khwaab",2004,86,75000,8,5,0,0,0,0,0,0,44.5,44.5,0,24.5,"",0,0,0,1,0,0,0
"Chasing the Edge",2004,15,0,9.2,10,0,14.5,0,0,0,0,0,0,0,94.5,"",0,0,0,0,1,0,1
"Patul lui Procust",2001,118,NA,5.3,19,0,0,4.5,0,0,4.5,4.5,14.5,24.5,45.5,"",0,0,0,1,0,0,0
"Europe & Italy",1999,6,NA,6.6,34,4.5,0,0,0,14.5,14.5,14.5,24.5,4.5,24.5,"",0,1,1,0,0,0,1
"Frisk",1995,88,NA,6.2,163,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Alice in Wonderland",1951,75,3000000,7.2,4656,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,1,1,0,0,0,0
"Mortal Storm, The",1940,100,NA,7.8,456,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,1,0,0,0
"His People",1925,93,93000,6.7,6,0,0,0,0,14.5,0,14.5,45.5,14.5,0,"",0,0,0,1,0,0,0
"Monique et Christiane",1976,30,NA,9,5,0,0,0,0,0,0,0,0,100,0,"",0,0,0,0,1,0,1
"Setouchi munraito serenade",1997,110,NA,4.4,7,24.5,0,0,0,14.5,0,0,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"Han Solo Affair, The",2002,3,NA,5.3,36,4.5,0,4.5,4.5,14.5,14.5,34.5,4.5,4.5,14.5,"",0,1,0,0,0,0,1
"Walky Talky Hawky",1946,7,NA,7.7,60,0,4.5,0,4.5,0,4.5,24.5,24.5,24.5,14.5,"",0,1,1,0,0,0,1
"Hedda Gabler",2004,88,NA,8.2,5,24.5,0,0,0,0,0,0,0,0,84.5,"",0,0,0,1,0,0,0
"Verstekeling, De",1997,90,NA,6.1,26,0,0,4.5,0,4.5,14.5,14.5,34.5,14.5,4.5,"",0,0,0,1,0,0,0
"Vibrations sexuelles",1977,75,NA,1.9,9,24.5,14.5,24.5,14.5,14.5,24.5,0,0,0,0,"",0,0,0,0,0,0,0
"Zhui ming qiang",1973,96,NA,6.3,46,4.5,4.5,0,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",1,0,0,1,0,0,0
"O Beautiful",2002,29,NA,5.5,48,4.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,"",0,0,0,1,0,0,1
"Confessions of a Sex Maniac",1974,80,NA,2.1,20,24.5,34.5,34.5,14.5,0,0,0,0,0,4.5,"",0,0,0,0,0,0,0
"Johnny Holiday",1949,92,NA,6.3,19,0,0,0,0,4.5,24.5,4.5,4.5,4.5,45.5,"",0,0,0,1,0,0,0
"Thank You Mask Man",1971,8,NA,6.8,56,0,4.5,0,4.5,4.5,4.5,4.5,24.5,14.5,34.5,"",0,1,1,0,0,0,1
"Ganheddo",1989,97,NA,4.4,146,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,4.5,14.5,"",1,0,0,0,0,0,0
"Spalovac mrtvol",1968,102,NA,8.1,176,4.5,4.5,0,4.5,4.5,4.5,4.5,14.5,14.5,45.5,"",0,0,1,1,0,0,0
"Secret of Year Six, The",2004,11,NA,8.9,7,0,0,0,0,0,0,14.5,14.5,44.5,24.5,"",0,0,0,1,0,0,1
"And Then You Die",1987,115,NA,5.8,24,0,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,0,0,0,0
"Pour la suite du monde",1963,84,NA,8.6,38,0,0,0,4.5,0,4.5,4.5,14.5,24.5,45.5,"",0,0,0,0,1,0,0
"Stitches",1985,89,NA,3.5,62,14.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"List of Adrian Messenger, The",1963,98,3000000,7,642,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Little Quacker",1950,7,NA,6.9,32,0,0,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,1,1,0,0,0,1
"Tarzan and the Trappers",1958,70,NA,4.4,56,14.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,0,14.5,"",1,0,0,0,0,0,0
"Robin Hood",1998,14,NA,5.8,14,24.5,0,0,14.5,0,4.5,24.5,0,4.5,24.5,"",1,0,0,0,0,0,1
"Wanderer of the Wasteland",1945,67,NA,6.4,6,0,0,0,14.5,0,34.5,34.5,14.5,0,0,"",0,0,0,0,0,0,0
"Offspring, The",1987,99,1100000,5.4,102,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Windy City",1984,104,NA,5.6,72,4.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,34.5,"",0,0,0,1,0,0,0
"Stuart Saves His Family",1995,95,NA,5.2,747,14.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"PG-13",0,0,1,1,0,0,0
"Handle with Care",1958,82,NA,4.7,11,0,0,0,24.5,14.5,4.5,14.5,14.5,4.5,0,"",0,0,0,1,0,0,0
"Shisenjiyou no Aria",1992,97,NA,5.3,41,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Helen's Babies",1924,85,NA,8.9,13,0,0,0,0,4.5,0,24.5,34.5,4.5,34.5,"",0,0,1,0,0,0,0
"Tokyo 10+01",2003,70,NA,5.6,21,0,4.5,4.5,4.5,14.5,14.5,24.5,4.5,0,4.5,"",1,0,0,0,0,0,0
"Can She Bake a Cherry Pie?",1983,90,NA,4.9,57,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,14.5,4.5,"",0,0,1,0,0,0,0
"Double Chaser",1942,7,NA,6.1,13,0,0,0,0,24.5,34.5,44.5,0,0,0,"",0,1,1,0,0,0,1
"Dil",1990,172,NA,7,73,4.5,0,0,4.5,4.5,14.5,24.5,4.5,14.5,24.5,"",0,0,1,1,0,1,0
"1955 Motion Picture Theatre Celebration",1955,18,NA,4.6,12,14.5,0,0,4.5,14.5,14.5,0,0,0,44.5,"",0,0,0,0,1,0,1
"Moods of the Sea",1941,10,NA,7.3,6,0,0,0,0,0,34.5,14.5,0,34.5,14.5,"",0,0,0,0,0,0,1
"Adam & Eva",2003,99,NA,6.6,89,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,"",0,0,1,0,0,1,0
"Rigor mortis",1981,63,NA,2,10,24.5,0,0,0,0,24.5,24.5,0,0,44.5,"",0,0,1,0,0,0,0
"Blame It on Rio",1984,100,NA,5.2,2044,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,1,0
"Little Women",1949,121,NA,7,557,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,1,0
"Hot Shots",1956,62,NA,6,15,4.5,0,4.5,4.5,14.5,4.5,44.5,0,4.5,14.5,"",0,0,1,0,0,0,0
"King of the Pecos",1936,54,NA,3.4,32,14.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,0,14.5,"",0,0,0,0,0,0,0
"Your Hat",1932,10,NA,8,6,0,0,14.5,0,0,0,45.5,0,0,34.5,"",0,0,1,0,0,0,1
"California",1946,97,NA,6.4,67,0,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Village Smithy, The",1942,7,NA,6,11,0,0,4.5,4.5,14.5,14.5,14.5,4.5,0,14.5,"",0,1,1,0,0,0,1
"Bonne, La",1987,82,NA,4.7,29,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,"",0,0,0,0,0,0,0
"Crossed Swords",1978,113,NA,5.7,174,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Torapia",2004,100,NA,3.7,20,24.5,4.5,14.5,14.5,24.5,14.5,0,0,0,14.5,"",0,0,1,0,0,0,0
"Affaire Marcorelle, L'",2000,96,NA,7.1,68,4.5,0,4.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Jungle Queen",1945,219,NA,7.6,5,0,0,0,0,24.5,24.5,0,44.5,24.5,0,"",1,0,0,1,0,0,0
"Dinosaur Hunter, The",2000,91,NA,5.8,33,4.5,4.5,4.5,4.5,14.5,0,24.5,4.5,14.5,24.5,"",0,0,0,1,0,0,0
"Tal der Ahnungslosen",2003,85,NA,4.2,7,14.5,0,44.5,0,0,0,44.5,0,0,0,"",0,0,0,1,0,0,0
"Crime and Punishment",2002,126,NA,5.8,35,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Silent Force, The",2000,90,NA,3.6,32,24.5,4.5,14.5,14.5,4.5,0,4.5,4.5,0,14.5,"",1,0,0,0,0,0,0
"Return to Warbow",1958,67,NA,4,12,4.5,0,34.5,14.5,14.5,4.5,4.5,4.5,0,0,"",0,0,0,0,0,0,0
"What a Way to Go!",1964,111,NA,6.3,493,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,1,0,0,1,0
"Timerider: The Adventure of Lyle Swann",1982,94,NA,5.1,251,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",1,0,0,0,0,0,0
"C-Man",1949,75,NA,6.6,9,0,0,14.5,0,0,24.5,45.5,14.5,0,0,"",0,0,0,1,0,0,0
"Lez Be Friends",2000,13,NA,3.9,6,0,0,14.5,14.5,0,0,0,14.5,14.5,34.5,"",0,0,1,1,0,0,1
"Zulu 9",2001,13,NA,7.9,12,4.5,0,0,4.5,0,0,14.5,34.5,34.5,0,"",0,0,0,0,0,0,1
"Northwest Passage",1940,125,NA,7.2,443,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,1,0
"Batang West Side",2002,300,NA,7.3,13,0,0,14.5,0,4.5,14.5,4.5,4.5,24.5,24.5,"",0,0,0,1,0,0,0
"Apt. 310",2002,9,NA,7.9,14,14.5,0,0,0,0,0,0,45.5,4.5,24.5,"",0,0,0,0,0,0,1
"Three Barbecues: A Blackened Comedy",2004,95,25000,9.8,9,0,0,0,0,0,0,0,14.5,0,84.5,"",0,0,1,0,0,0,0
"Dyuba-Dyuba",1993,140,NA,7.8,20,0,0,0,0,0,14.5,14.5,24.5,44.5,14.5,"",0,0,0,1,0,1,0
"Red Planet Mars",1952,87,NA,4.6,123,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Wild Party, The",1956,91,NA,6.1,11,0,0,0,0,34.5,0,4.5,34.5,4.5,4.5,"",0,0,0,1,0,0,0
"Madeline: Lost in Paris",1999,90,NA,4.8,22,4.5,0,0,24.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,1,0,0,0,0,0
"Noble Sissle and Eubie Blake",1923,3,NA,5.3,6,0,0,0,14.5,34.5,14.5,14.5,0,0,14.5,"",0,0,0,0,1,0,1
"Alice in Wonderland",1903,8,NA,5.7,33,14.5,4.5,0,4.5,4.5,24.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,1
"Kanarifuglen",1973,86,NA,4.3,10,0,0,0,45.5,44.5,0,0,14.5,0,0,"",0,0,0,1,0,0,0
"Brigand of Kandahar, The",1965,81,NA,5.8,13,4.5,0,4.5,24.5,14.5,14.5,4.5,24.5,0,0,"",0,0,0,0,0,0,0
"Bank Raiders, The",1958,62,NA,4.4,13,0,0,4.5,45.5,14.5,4.5,0,4.5,4.5,0,"",0,0,0,0,0,0,0
"Framed",1975,106,NA,5.4,47,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Prima del tramonto",1999,95,NA,5.7,22,0,0,4.5,0,14.5,4.5,24.5,4.5,4.5,24.5,"",0,0,0,1,0,0,0
"Adding Machine, The",1969,100,NA,5.6,45,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,1,1,0,0,0
"Texas Detour",1978,92,NA,3.8,9,0,14.5,24.5,14.5,24.5,0,0,14.5,0,24.5,"",1,0,0,1,0,0,0
"Zoku otoko wa tsurai yo",1969,93,NA,8,7,0,0,0,0,0,14.5,24.5,14.5,14.5,24.5,"",0,0,1,0,0,0,0
"Overdose",1987,88,NA,5,9,0,34.5,0,14.5,24.5,0,0,24.5,14.5,0,"",0,0,0,0,0,0,0
"Picpus",1943,95,NA,7.6,5,0,0,0,0,0,44.5,24.5,24.5,24.5,0,"",0,0,0,0,0,0,0
"Munchie Strikes Back",1994,94,NA,2.5,50,34.5,14.5,14.5,4.5,4.5,0,4.5,0,4.5,24.5,"",0,0,1,0,0,0,0
"Dragonslayer",1981,109,18000000,6.4,1965,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",1,0,0,0,0,0,0
"Hidden Hand, The",1942,63,NA,7,13,0,14.5,0,24.5,0,0,24.5,14.5,0,24.5,"",0,0,0,0,0,0,0
"Last Supper, The",1994,96,NA,6.6,49,0,0,4.5,0,4.5,14.5,14.5,24.5,14.5,34.5,"",0,0,0,1,0,0,0
"Without Rockets",1994,12,NA,6.2,10,24.5,14.5,14.5,0,0,0,14.5,14.5,0,44.5,"",0,0,0,0,0,0,1
"Live Fast, Die Young",1958,82,NA,5.4,24,0,0,4.5,4.5,24.5,24.5,4.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Kyokon densetsu: utsukushii nazo",1983,60,NA,6.1,7,14.5,0,0,0,14.5,44.5,0,0,24.5,0,"",0,0,0,1,0,0,0
"Escape from Fort Bravo",1954,99,NA,6.4,223,0,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Beat the Band",1947,67,NA,6,6,0,0,0,0,14.5,34.5,45.5,0,0,0,"",0,0,0,0,0,0,0
"Shiloh",1996,93,NA,6.3,222,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,"PG",0,0,0,0,0,0,0
"Safar barlek",1966,115,NA,9.8,14,0,0,0,0,0,0,0,4.5,4.5,84.5,"",0,0,0,1,0,0,0
"Month in the Country, A",1987,96,NA,6.6,272,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
